Date Created,Timestamp,Device ID,Radiation(uSv/h),Last Seen
1/3/2024 0:01,1709222471,rad_001,14708.79,31 days ago
1/3/2024 0:04,1709222686,rad_001,41297.76,31 days ago
1/3/2024 0:08,1709222902,rad_001,0,31 days ago
1/3/2024 0:11,1709223117,rad_001,0,31 days ago
1/3/2024 0:15,1709223333,rad_001,0,31 days ago
1/3/2024 0:19,1709223548,rad_001,0,31 days ago
1/3/2024 0:22,1709223764,rad_001,4082.66,31 days ago
1/3/2024 0:26,1709223980,rad_001,23860.93,31 days ago
1/3/2024 0:29,1709224196,rad_001,82595.52,31 days ago
1/3/2024 0:33,1709224411,rad_001,0,31 days ago
1/3/2024 0:37,1709224627,rad_001,64424.5,31 days ago
1/3/2024 0:40,1709224843,rad_001,0,31 days ago
1/3/2024 0:44,1709225059,rad_001,41297.76,31 days ago
1/3/2024 0:47,1709225274,rad_001,0,31 days ago
1/3/2024 0:51,1709225490,rad_001,0,31 days ago
1/3/2024 1:07,1709226474,rad_001,0,31 days ago
1/3/2024 1:11,1709226689,rad_001,19792.47,31 days ago
1/3/2024 1:15,1709226905,rad_001,41297.76,31 days ago
1/3/2024 1:18,1709227120,rad_001,0,31 days ago
1/3/2024 1:22,1709227336,rad_001,16146.49,31 days ago
1/3/2024 1:25,1709227552,rad_001,16268.81,31 days ago
1/3/2024 1:29,1709227766,rad_001,21913.09,31 days ago
1/3/2024 1:33,1709227981,rad_001,9873.48,31 days ago
1/3/2024 1:36,1709228197,rad_001,0,31 days ago
1/3/2024 1:40,1709228412,rad_001,3520.46,31 days ago
1/3/2024 1:43,1709228628,rad_001,16025.99,31 days ago
1/3/2024 1:47,1709228844,rad_001,41297.76,31 days ago
1/3/2024 1:51,1709229060,rad_001,0,31 days ago
1/3/2024 1:54,1709229276,rad_001,0,31 days ago
1/3/2024 1:58,1709229492,rad_001,82595.52,31 days ago
1/3/2024 2:01,1709229708,rad_001,0,31 days ago
1/3/2024 2:05,1709229923,rad_001,15070.06,31 days ago
1/3/2024 2:08,1709230139,rad_001,53024.28,31 days ago
1/3/2024 2:12,1709230354,rad_001,63161.28,31 days ago
1/3/2024 2:16,1709230569,rad_001,11012.73,31 days ago
1/3/2024 2:19,1709230785,rad_001,8488.07,31 days ago
1/3/2024 2:23,1709231000,rad_001,0,31 days ago
1/3/2024 2:26,1709231216,rad_001,24403.22,31 days ago
1/3/2024 2:30,1709231431,rad_001,0,31 days ago
1/3/2024 2:34,1709231647,rad_001,0,31 days ago
1/3/2024 2:37,1709231863,rad_001,11734.88,31 days ago
1/3/2024 2:41,1709232078,rad_001,30973.32,31 days ago
1/3/2024 2:44,1709232294,rad_001,0,31 days ago
1/3/2024 2:48,1709232509,rad_001,11864.55,31 days ago
1/3/2024 2:52,1709232725,rad_001,0,31 days ago
1/3/2024 2:55,1709232940,rad_001,0,31 days ago
1/3/2024 2:59,1709233156,rad_001,24403.22,31 days ago
1/3/2024 3:04,1709233468,rad_001,22025.47,31 days ago
1/3/2024 3:08,1709233684,rad_001,2349.54,31 days ago
1/3/2024 3:11,1709233900,rad_001,13944.69,31 days ago
1/3/2024 3:15,1709234115,rad_001,33818.64,31 days ago
1/3/2024 3:18,1709234331,rad_001,0,31 days ago
1/3/2024 3:22,1709234546,rad_001,21474.83,31 days ago
1/3/2024 3:26,1709234761,rad_001,18199.01,31 days ago
1/3/2024 3:29,1709234977,rad_001,4177.98,31 days ago
1/3/2024 3:33,1709235192,rad_001,0,31 days ago
1/3/2024 3:36,1709235408,rad_001,13094.41,31 days ago
1/3/2024 3:40,1709235623,rad_001,9919.09,31 days ago
1/3/2024 3:43,1709235839,rad_001,15486.66,31 days ago
1/3/2024 3:47,1709236054,rad_001,0,31 days ago
1/3/2024 3:51,1709236270,rad_001,13256.07,31 days ago
1/3/2024 3:54,1709236485,rad_001,0,31 days ago
1/3/2024 3:58,1709236700,rad_001,0,31 days ago
1/3/2024 4:01,1709236916,rad_001,0,31 days ago
1/3/2024 4:05,1709237132,rad_001,10956.54,31 days ago
1/3/2024 4:09,1709237347,rad_001,14081.86,31 days ago
1/3/2024 4:12,1709237562,rad_001,21913.09,31 days ago
1/3/2024 4:16,1709237778,rad_001,0,31 days ago
1/3/2024 4:19,1709237994,rad_001,0,31 days ago
1/3/2024 4:23,1709238209,rad_001,12632.25,31 days ago
1/3/2024 4:38,1709239089,rad_001,33554.43,31 days ago
1/3/2024 4:41,1709239304,rad_001,12521.77,31 days ago
1/3/2024 4:45,1709239520,rad_001,21474.83,31 days ago
1/3/2024 4:48,1709239735,rad_001,357913.94,31 days ago
1/3/2024 4:52,1709239951,rad_001,34268.35,31 days ago
1/3/2024 4:56,1709240167,rad_001,7354.39,31 days ago
1/3/2024 4:59,1709240382,rad_001,16909.32,31 days ago
1/3/2024 5:03,1709240598,rad_001,0,31 days ago
1/3/2024 5:06,1709240813,rad_001,0,31 days ago
1/3/2024 5:10,1709241028,rad_001,8966.52,31 days ago
1/3/2024 5:14,1709241244,rad_001,35791.39,31 days ago
1/3/2024 5:17,1709241460,rad_001,9336.88,31 days ago
1/3/2024 5:21,1709241675,rad_001,0,31 days ago
1/3/2024 5:24,1709241891,rad_001,21474.83,31 days ago
1/3/2024 5:28,1709242106,rad_001,134217.72,31 days ago
1/3/2024 5:32,1709242322,rad_001,5585.13,31 days ago
