Date Created,Device ID,Temperature(°C),Humidity(%),CO2(ppm),Battery,Last Seen,RSSI,loRaSNR,Frequency,DR
1/7/2023 0:07,24e124725c065829,22.3,48.5,433,54,31 days ago,-53,10,922400000,2
1/7/2023 0:26,24e124725c065829,22.5,48,435,54,31 days ago,-50,7.25,922200000,2
1/7/2023 0:36,24e124725c065829,22.4,48.5,431,54,31 days ago,-51,6.5,922000000,2
1/7/2023 0:47,24e124725c065829,22.5,48,444,54,31 days ago,-53,8.5,922400000,2
1/7/2023 0:57,24e124725c065829,22.4,49,441,54,31 days ago,-51,7.25,922400000,2
1/7/2023 1:07,24e124725c065829,22.4,49.5,438,54,31 days ago,-51,9,923200000,2
1/7/2023 1:16,24e124725c065829,22.5,50,436,54,31 days ago,-54,10.75,922400000,2
1/7/2023 1:26,24e124725c065829,22.6,48.5,436,54,31 days ago,-53,9.5,922400000,2
1/7/2023 1:36,24e124725c065829,22.5,46.5,432,54,31 days ago,-48,8.75,922800000,2
1/7/2023 1:48,24e124725c065829,22.6,50.5,417,54,31 days ago,-51,6.5,922000000,2
1/7/2023 1:56,24e124725c065829,22.5,51,433,54,31 days ago,-50,9.75,923200000,2
1/7/2023 2:06,24e124725c065829,22.5,51,428,54,31 days ago,-55,9.5,922400000,2
1/7/2023 2:16,24e124725c065829,22.5,49,421,54,31 days ago,-50,7.5,922600000,2
1/7/2023 2:26,24e124725c065829,22.6,45.5,417,53,31 days ago,-53,8.25,923400000,2
1/7/2023 2:36,24e124725c065829,22.6,46.5,416,53,31 days ago,-50,7.5,923400000,2
1/7/2023 2:46,24e124725c065829,22.6,44,418,53,31 days ago,-50,9.5,922800000,2
1/7/2023 2:56,24e124725c065829,22.5,43,422,53,31 days ago,-51,10.75,922800000,2
1/7/2023 3:06,24e124725c065829,22.5,44,424,53,31 days ago,-51,9.5,923200000,2
1/7/2023 3:16,24e124725c065829,22.5,43.5,418,53,31 days ago,-51,8,922200000,2
1/7/2023 3:26,24e124725c065829,22.6,41,421,53,31 days ago,-51,7,922000000,2
1/7/2023 3:36,24e124725c065829,22.5,40,409,53,31 days ago,-53,7.25,923400000,2
1/7/2023 3:46,24e124725c065829,22.5,40,408,53,31 days ago,-51,8,922600000,2
1/7/2023 3:56,24e124725c065829,22.5,41,418,53,31 days ago,-51,9.25,922800000,2
1/7/2023 4:06,24e124725c065829,22.4,41,412,53,31 days ago,-50,7,922600000,2
1/7/2023 4:16,24e124725c065829,22.6,41,415,53,31 days ago,-50,7,922600000,2
1/7/2023 4:26,24e124725c065829,22.5,40.5,423,53,31 days ago,-53,5.75,922000000,2
1/7/2023 4:36,24e124725c065829,22.4,38.5,430,53,31 days ago,-53,9.25,922200000,2
1/7/2023 4:46,24e124725c065829,22.3,39,420,53,31 days ago,-50,8.25,922600000,2
1/7/2023 4:57,24e124725c065829,22.5,41,422,53,31 days ago,-51,6,922000000,2
1/7/2023 5:06,24e124725c065829,22.4,41.5,418,53,31 days ago,-50,9.25,923200000,2
1/7/2023 5:16,24e124725c065829,22.4,41,423,53,31 days ago,-51,8.25,922600000,2
1/7/2023 5:26,24e124725c065829,22.6,40,406,53,31 days ago,-53,9.25,922200000,2
1/7/2023 5:36,24e124725c065829,22.5,41,423,53,31 days ago,-55,9,922400000,2
1/7/2023 5:46,24e124725c065829,22.4,40.5,418,53,31 days ago,-52,9,922200000,2
1/7/2023 5:57,24e124725c065829,22.4,41,419,53,31 days ago,-49,8,923200000,2
1/7/2023 6:07,24e124725c065829,22.4,43.5,414,53,31 days ago,-51,9,922200000,2
1/7/2023 6:26,24e124725c065829,22.4,39.5,430,53,31 days ago,-51,9.25,922200000,2
1/7/2023 6:36,24e124725c065829,22.4,40.5,419,53,31 days ago,-49,7.25,922000000,2
1/7/2023 6:46,24e124725c065829,22.3,41,424,53,31 days ago,-53,8.5,922600000,2
1/7/2023 6:56,24e124725c065829,22.6,49.5,423,53,31 days ago,-53,9,923200000,2
1/7/2023 7:07,24e124725c065829,22.6,45.5,414,53,31 days ago,-53,8.75,923400000,2
