Date Created,Device ID,Temperature(°C),Humidity(%),CO2(ppm),Battery,Last Seen,RSSI,loRaSNR,Frequency,DR
1/10/2023 0:00,24e124725c065829,22,38.5,437,42,31 days ago,-53,8.5,923400000,2
1/10/2023 0:10,24e124725c065829,22.1,47.5,437,42,31 days ago,-51,7.25,922000000,2
1/10/2023 0:20,24e124725c065829,22.2,44,435,42,31 days ago,-51,7.75,922600000,2
1/10/2023 0:30,24e124725c065829,22.1,39,441,42,31 days ago,-50,6.5,922600000,2
1/10/2023 0:40,24e124725c065829,22.1,45,431,42,31 days ago,-49,8.75,922800000,2
1/10/2023 0:50,24e124725c065829,22.2,42,441,42,31 days ago,-51,8,922600000,2
1/10/2023 1:00,24e124725c065829,22.1,39.5,430,42,31 days ago,-53,7.75,922400000,2
1/10/2023 1:10,24e124725c065829,22.1,39,440,42,31 days ago,-53,9.5,923400000,2
1/10/2023 1:20,24e124725c065829,22,45.5,443,42,31 days ago,-53,9.5,922400000,2
1/10/2023 1:30,24e124725c065829,22.2,40.5,448,42,31 days ago,-53,8.75,922800000,2
1/10/2023 1:40,24e124725c065829,22,45,445,42,31 days ago,-54,9.25,922400000,2
1/10/2023 2:00,24e124725c065829,22.2,43,437,42,31 days ago,-49,8.25,922800000,2
1/10/2023 2:10,24e124725c065829,22.2,41.5,438,42,31 days ago,-50,7.25,922600000,2
1/10/2023 2:20,24e124725c065829,22.1,42.5,432,42,31 days ago,-50,8.25,923200000,2
1/10/2023 2:30,24e124725c065829,22.1,45.5,430,42,31 days ago,-50,8,922200000,2
1/10/2023 2:40,24e124725c065829,22.1,40.5,444,42,31 days ago,-51,7.5,922000000,2
1/10/2023 2:50,24e124725c065829,22.2,40,444,42,31 days ago,-50,8.75,922800000,2
1/10/2023 3:00,24e124725c065829,22.1,38.5,441,42,31 days ago,-51,8.25,922600000,2
1/10/2023 3:10,24e124725c065829,22,45.5,446,42,31 days ago,-51,7.25,922600000,2
1/10/2023 3:20,24e124725c065829,22.1,41,436,42,31 days ago,-50,8.25,922200000,2
1/10/2023 3:30,24e124725c065829,22.1,44,439,42,31 days ago,-53,9.5,922200000,2
1/10/2023 3:40,24e124725c065829,22.2,40.5,437,42,31 days ago,-51,8,922200000,2
1/10/2023 3:50,24e124725c065829,22,39,443,42,31 days ago,-51,10.25,923200000,2
1/10/2023 4:00,24e124725c065829,22.1,45,449,42,31 days ago,-49,7.25,922000000,2
1/10/2023 4:10,24e124725c065829,22.1,44.5,447,42,31 days ago,-50,7,923400000,2
1/10/2023 4:20,24e124725c065829,22.2,42.5,445,42,31 days ago,-51,10,922600000,2
1/10/2023 4:30,24e124725c065829,22.1,38.5,452,42,31 days ago,-51,11.25,922800000,2
1/10/2023 4:40,24e124725c065829,22.1,42,442,42,31 days ago,-53,7.75,923200000,2
1/10/2023 4:50,24e124725c065829,22.1,45,458,42,31 days ago,-49,9.5,922800000,2
1/10/2023 5:00,24e124725c065829,22.1,41,453,42,31 days ago,-53,7.75,922600000,2
1/10/2023 5:10,24e124725c065829,22.1,39,447,42,31 days ago,-51,7.5,923400000,2
1/10/2023 5:21,24e124725c065829,22.1,40.5,457,42,31 days ago,-53,10.25,922600000,2
1/10/2023 5:31,24e124725c065829,22.1,45.5,456,42,31 days ago,-55,7.75,923400000,2
1/10/2023 5:41,24e124725c065829,22.2,44.5,449,42,31 days ago,-50,10.25,922800000,2
1/10/2023 5:51,24e124725c065829,22.2,39.5,458,42,31 days ago,-51,8.25,922400000,2
1/10/2023 6:01,24e124725c065829,22,39.5,443,42,31 days ago,-50,7.5,922000000,2
1/10/2023 6:11,24e124725c065829,22.1,41,455,42,31 days ago,-53,8,923400000,2
1/10/2023 6:21,24e124725c065829,22,45.5,446,42,31 days ago,-54,9.5,923400000,2
1/10/2023 6:31,24e124725c065829,22.1,45,451,42,31 days ago,-51,6.75,923400000,2
1/10/2023 6:41,24e124725c065829,22,39.5,448,42,31 days ago,-50,10.75,923200000,2
1/10/2023 6:51,24e124725c065829,22,38.5,450,42,31 days ago,-51,9,922800000,2
1/10/2023 7:01,24e124725c065829,22.1,45.5,438,42,31 days ago,-53,7.5,922200000,2
