Date Created,Device ID,Temperature(°C),Humidity(%),CO2(ppm),Battery,Last Seen,RSSI,loRaSNR,Frequency,DR
1/11/2023 0:00,24e124725c065829,22,43,431,37,30 days ago,-54,8.25,923200000,2
1/11/2023 0:10,24e124725c065829,22,49,436,37,30 days ago,-54,9.75,922600000,2
1/11/2023 0:20,24e124725c065829,22.1,49.5,437,37,30 days ago,-55,9.75,922200000,2
1/11/2023 0:30,24e124725c065829,22.1,50,436,37,30 days ago,-53,9,922200000,2
1/11/2023 0:40,24e124725c065829,22.1,44,444,37,30 days ago,-54,10.5,923200000,2
1/11/2023 0:50,24e124725c065829,22,46.5,436,37,30 days ago,-52,9.25,922200000,2
1/11/2023 1:00,24e124725c065829,22.1,46,449,37,30 days ago,-55,10.5,923200000,2
1/11/2023 1:10,24e124725c065829,22.1,42.5,440,37,30 days ago,-53,9.25,922200000,2
1/11/2023 1:20,24e124725c065829,21.9,44,440,37,30 days ago,-55,8.75,922600000,2
1/11/2023 1:30,24e124725c065829,22,49.5,446,37,30 days ago,-55,9.75,923200000,2
1/11/2023 1:40,24e124725c065829,22.1,44,443,37,30 days ago,-51,9.25,922200000,2
1/11/2023 2:00,24e124725c065829,22,41.5,437,37,30 days ago,-53,9,922200000,2
1/11/2023 2:10,24e124725c065829,22,41.5,449,37,30 days ago,-54,9,922600000,2
1/11/2023 2:20,24e124725c065829,21.9,42,448,37,30 days ago,-52,9,922200000,2
1/11/2023 2:30,24e124725c065829,22.1,49,449,37,30 days ago,-52,9.75,922200000,2
1/11/2023 2:40,24e124725c065829,22,46,443,37,30 days ago,-50,8,922800000,2
1/11/2023 2:50,24e124725c065829,22.1,41.5,452,37,30 days ago,-52,9.25,922800000,2
1/11/2023 3:00,24e124725c065829,21.9,41.5,449,37,30 days ago,-52,8,922000000,2
1/11/2023 3:10,24e124725c065829,22,46,451,37,30 days ago,-53,9.5,922800000,2
1/11/2023 3:20,24e124725c065829,22,48.5,453,37,30 days ago,-54,11.25,922600000,2
1/11/2023 3:30,24e124725c065829,22,41,450,37,30 days ago,-54,10,922200000,2
1/11/2023 3:40,24e124725c065829,22,40.5,437,37,30 days ago,-53,6.75,922000000,2
1/11/2023 3:50,24e124725c065829,22,45,457,37,30 days ago,-54,10.25,922200000,2
1/11/2023 4:00,24e124725c065829,22,47,453,37,30 days ago,-53,6.75,922000000,2
