Date Created,Timestamp,Device ID,Radiation(uSv/h),Last Seen
1/6/2023 0:00,1685548815,rad_001,64424.5,30 days ago
1/6/2023 0:03,1685549030,rad_001,0,30 days ago
1/6/2023 0:07,1685549246,rad_001,21474.83,30 days ago
1/6/2023 0:11,1685549461,rad_001,26188.82,30 days ago
1/6/2023 0:14,1685549677,rad_001,82595.52,30 days ago
1/6/2023 0:18,1685549893,rad_001,14316.55,30 days ago
1/6/2023 0:21,1685550108,rad_001,10737.41,30 days ago
1/6/2023 0:25,1685550323,rad_001,41297.76,30 days ago
1/6/2023 0:28,1685550539,rad_001,13015.05,30 days ago
1/6/2023 0:32,1685550754,rad_001,10475.53,30 days ago
1/6/2023 0:36,1685550970,rad_001,0,30 days ago
1/6/2023 0:39,1685551185,rad_001,51130.56,30 days ago
1/6/2023 0:43,1685551401,rad_001,10424.67,30 days ago
1/6/2023 0:46,1685551616,rad_001,8291.44,30 days ago
1/6/2023 0:50,1685551832,rad_001,11012.73,30 days ago
1/6/2023 0:54,1685552047,rad_001,21053.76,30 days ago
1/6/2023 0:57,1685552262,rad_001,13463.84,30 days ago
1/6/2023 1:01,1685552478,rad_001,0,30 days ago
1/6/2023 1:04,1685552693,rad_001,0,30 days ago
1/6/2023 1:08,1685552909,rad_001,0,30 days ago
1/6/2023 1:12,1685553124,rad_001,41297.76,30 days ago
1/6/2023 1:15,1685553340,rad_001,15230.38,30 days ago
1/6/2023 1:19,1685553555,rad_001,536870.91,30 days ago
1/6/2023 1:22,1685553771,rad_001,41297.76,30 days ago
1/6/2023 1:26,1685553987,rad_001,15618.06,30 days ago
1/6/2023 1:30,1685554202,rad_001,73209.67,30 days ago
1/6/2023 1:33,1685554417,rad_001,12341.86,30 days ago
1/6/2023 1:37,1685554633,rad_001,14081.86,30 days ago
1/6/2023 1:40,1685554848,rad_001,0,30 days ago
1/6/2023 1:44,1685555064,rad_001,82595.52,30 days ago
1/6/2023 1:47,1685555279,rad_001,6147.37,30 days ago
1/6/2023 1:51,1685555495,rad_001,21053.76,30 days ago
1/6/2023 1:55,1685555711,rad_001,0,30 days ago
1/6/2023 1:58,1685555926,rad_001,0,30 days ago
1/6/2023 2:02,1685556139,rad_001,37025.58,30 days ago
1/6/2023 2:05,1685556355,rad_001,22063.18,30 days ago
1/6/2023 2:09,1685556571,rad_001,0,30 days ago
1/6/2023 2:13,1685556786,rad_001,11639.47,30 days ago
1/6/2023 2:16,1685557002,rad_001,41297.76,30 days ago
1/6/2023 2:20,1685557218,rad_001,0,30 days ago
1/6/2023 2:23,1685557434,rad_001,26512.14,30 days ago
1/6/2023 2:27,1685557649,rad_001,7495.58,30 days ago
1/6/2023 2:31,1685557865,rad_001,41297.76,30 days ago
1/6/2023 2:34,1685558080,rad_001,0,30 days ago
1/6/2023 2:38,1685558295,rad_001,41297.76,30 days ago
1/6/2023 2:41,1685558511,rad_001,82595.52,30 days ago
1/6/2023 2:45,1685558727,rad_001,7724.76,30 days ago
1/6/2023 2:49,1685558942,rad_001,29417.58,30 days ago
1/6/2023 2:52,1685559158,rad_001,13649.26,30 days ago
1/6/2023 2:56,1685559374,rad_001,0,30 days ago
1/6/2023 2:59,1685559589,rad_001,22486.74,30 days ago
1/6/2023 3:03,1685559805,rad_001,0,30 days ago
1/6/2023 3:07,1685560020,rad_001,22139,30 days ago
1/6/2023 3:10,1685560236,rad_001,27531.84,30 days ago
1/6/2023 3:14,1685560452,rad_001,15848.58,30 days ago
1/6/2023 3:17,1685560667,rad_001,0,30 days ago
