Date Created,Timestamp,Device ID,Radiation(uSv/h),Last Seen
1/10/2023 0:00,1696089654,rad_001,0,31 days ago
1/10/2023 0:04,1696089869,rad_001,0,31 days ago
1/10/2023 0:08,1696090085,rad_001,82595.52,31 days ago
1/10/2023 0:11,1696090301,rad_001,41297.76,31 days ago
1/10/2023 0:15,1696090516,rad_001,0,31 days ago
1/10/2023 0:18,1696090732,rad_001,0,31 days ago
1/10/2023 0:22,1696090947,rad_001,19976.59,31 days ago
1/10/2023 0:26,1696091163,rad_001,5867.44,31 days ago
1/10/2023 0:29,1696091378,rad_001,10845.87,31 days ago
1/10/2023 0:33,1696091594,rad_001,0,31 days ago
1/10/2023 0:36,1696091809,rad_001,41297.76,31 days ago
1/10/2023 0:40,1696092024,rad_001,10764.32,31 days ago
1/10/2023 0:44,1696092240,rad_001,104755.3,31 days ago
1/10/2023 0:47,1696092456,rad_001,18512.79,31 days ago
1/10/2023 0:51,1696092672,rad_001,41297.76,31 days ago
1/10/2023 0:54,1696092887,rad_001,4320.89,31 days ago
1/10/2023 0:58,1696093103,rad_001,22139,31 days ago
1/10/2023 1:01,1696093318,rad_001,44739.24,31 days ago
1/10/2023 1:05,1696093534,rad_001,18512.79,31 days ago
1/10/2023 1:09,1696093749,rad_001,0,31 days ago
1/10/2023 1:12,1696093965,rad_001,63161.28,31 days ago
1/10/2023 1:16,1696094180,rad_001,30678.33,31 days ago
1/10/2023 1:19,1696094396,rad_001,11422.78,31 days ago
1/10/2023 1:23,1696094611,rad_001,4638.19,31 days ago
1/10/2023 1:27,1696094827,rad_001,14810.23,31 days ago
1/10/2023 1:30,1696095043,rad_001,134217.72,31 days ago
1/10/2023 1:34,1696095258,rad_001,268435.45,31 days ago
1/10/2023 1:37,1696095474,rad_001,10604.85,31 days ago
1/10/2023 1:41,1696095689,rad_001,0,31 days ago
1/10/2023 1:45,1696095905,rad_001,178956.97,31 days ago
1/10/2023 1:48,1696096120,rad_001,11422.78,31 days ago
1/10/2023 1:52,1696096336,rad_001,82595.52,31 days ago
1/10/2023 1:55,1696096552,rad_001,0,31 days ago
1/10/2023 1:59,1696096767,rad_001,17318.41,31 days ago
1/10/2023 2:03,1696096983,rad_001,29826.16,31 days ago
1/10/2023 2:06,1696097199,rad_001,0,31 days ago
1/10/2023 2:10,1696097414,rad_001,26843.54,31 days ago
1/10/2023 2:13,1696097630,rad_001,28256.36,31 days ago
1/10/2023 2:17,1696097846,rad_001,0,31 days ago
1/10/2023 2:21,1696098061,rad_001,119304.64,31 days ago
1/10/2023 2:24,1696098277,rad_001,12521.77,31 days ago
1/10/2023 2:28,1696098492,rad_001,8432.52,31 days ago
1/10/2023 2:31,1696098707,rad_001,0,31 days ago
1/10/2023 2:35,1696098923,rad_001,7255.01,31 days ago
1/10/2023 2:38,1696099138,rad_001,24403.22,31 days ago
1/10/2023 2:42,1696099354,rad_001,34636.83,31 days ago
1/10/2023 2:46,1696099569,rad_001,0,31 days ago
1/10/2023 2:49,1696099785,rad_001,7255.01,31 days ago
1/10/2023 2:53,1696100000,rad_001,0,31 days ago
1/10/2023 2:56,1696100216,rad_001,14190.42,31 days ago
1/10/2023 3:00,1696100431,rad_001,39768.21,31 days ago
1/10/2023 3:04,1696100668,rad_001,19976.59,31 days ago
1/10/2023 3:08,1696100884,rad_001,10105.8,31 days ago
1/10/2023 3:11,1696101099,rad_001,11184.81,31 days ago
1/10/2023 3:15,1696101315,rad_001,0,31 days ago
1/10/2023 3:18,1696101531,rad_001,6448.9,31 days ago
1/10/2023 3:22,1696101747,rad_001,165191.05,31 days ago
1/10/2023 3:36,1696102565,rad_001,0,31 days ago
1/10/2023 3:39,1696102780,rad_001,10578.73,31 days ago
1/10/2023 3:43,1696102996,rad_001,17895.69,31 days ago
1/10/2023 3:46,1696103211,rad_001,5940.48,31 days ago
1/10/2023 3:50,1696103427,rad_001,32537.63,31 days ago
1/10/2023 3:54,1696103642,rad_001,0,31 days ago
1/10/2023 3:57,1696103858,rad_001,357913.94,31 days ago
1/10/2023 4:01,1696104074,rad_001,74051.16,31 days ago
1/10/2023 4:04,1696104290,rad_001,0,31 days ago
1/10/2023 4:08,1696104505,rad_001,82595.52,31 days ago
1/10/2023 4:12,1696104721,rad_001,0,31 days ago
1/10/2023 4:15,1696104936,rad_001,5441.25,31 days ago
1/10/2023 4:19,1696105152,rad_001,14128.18,31 days ago
1/10/2023 4:22,1696105368,rad_001,13899.57,31 days ago
1/10/2023 4:26,1696105583,rad_001,11628.97,31 days ago
1/10/2023 4:29,1696105799,rad_001,0,31 days ago
1/10/2023 4:33,1696106015,rad_001,0,31 days ago
1/10/2023 4:37,1696106230,rad_001,23342.21,31 days ago
1/10/2023 4:40,1696106446,rad_001,48258.05,31 days ago
1/10/2023 4:44,1696106661,rad_001,0,31 days ago
1/10/2023 4:47,1696106877,rad_001,20648.88,31 days ago
1/10/2023 4:51,1696107092,rad_001,9481.16,31 days ago
1/10/2023 4:55,1696107308,rad_001,9042.03,31 days ago
1/10/2023 4:58,1696107518,rad_001,0,31 days ago
1/10/2023 5:02,1696107734,rad_001,18837.57,31 days ago
1/10/2023 5:05,1696107950,rad_001,6607.64,31 days ago
1/10/2023 5:09,1696108165,rad_001,134217.72,31 days ago
1/10/2023 5:13,1696108381,rad_001,23469.76,31 days ago
1/10/2023 5:16,1696108596,rad_001,41297.76,31 days ago
1/10/2023 5:20,1696108812,rad_001,13256.07,31 days ago
1/10/2023 5:23,1696109027,rad_001,11184.81,31 days ago
1/10/2023 5:27,1696109243,rad_001,0,31 days ago
1/10/2023 5:30,1696109458,rad_001,0,31 days ago
1/10/2023 5:34,1696109674,rad_001,30678.33,31 days ago
1/10/2023 5:38,1696109889,rad_001,44739.24,31 days ago
1/10/2023 5:41,1696110105,rad_001,0,31 days ago
1/10/2023 5:45,1696110315,rad_001,9873.48,31 days ago
1/10/2023 5:48,1696110531,rad_001,0,31 days ago
1/10/2023 5:52,1696110746,rad_001,10552.74,31 days ago
1/10/2023 5:56,1696110961,rad_001,14658.59,31 days ago
1/10/2023 5:59,1696111177,rad_001,11756.29,31 days ago
1/10/2023 6:03,1696111393,rad_001,10737.41,31 days ago
1/10/2023 6:06,1696111608,rad_001,28443.49,31 days ago
1/10/2023 6:10,1696111823,rad_001,0,31 days ago
1/10/2023 6:13,1696112039,rad_001,23729.1,31 days ago
1/10/2023 6:17,1696112255,rad_001,19173.96,31 days ago
1/10/2023 6:21,1696112470,rad_001,89478.48,31 days ago
1/10/2023 6:24,1696112685,rad_001,41297.76,31 days ago
1/10/2023 6:28,1696112901,rad_001,0,31 days ago
1/10/2023 6:31,1696113117,rad_001,0,31 days ago
1/10/2023 6:35,1696113332,rad_001,10526.88,31 days ago
1/10/2023 6:39,1696113548,rad_001,30388.92,31 days ago
1/10/2023 6:42,1696113763,rad_001,30388.92,31 days ago
1/10/2023 6:46,1696113979,rad_001,82595.52,31 days ago
1/10/2023 6:49,1696114194,rad_001,21691.75,31 days ago
1/10/2023 6:53,1696114410,rad_001,0,31 days ago
1/10/2023 6:57,1696114626,rad_001,0,31 days ago
1/10/2023 7:00,1696114841,rad_001,15449.52,31 days ago
1/10/2023 7:04,1696115057,rad_001,10501.14,31 days ago
1/10/2023 7:07,1696115273,rad_001,33554.43,31 days ago
1/10/2023 7:11,1696115489,rad_001,0,31 days ago
1/10/2023 7:15,1696115704,rad_001,82595.52,31 days ago
1/10/2023 7:18,1696115920,rad_001,0,31 days ago
1/10/2023 7:22,1696116136,rad_001,4360.37,31 days ago
