Date Created,Timestamp,Device ID,Radiation(uSv/h),Last Seen
1/5/2023 0:03,1682870580,rad_001,0,31 days ago
1/5/2023 0:06,1682870796,rad_001,0,31 days ago
1/5/2023 0:10,1682871013,rad_001,11422.78,31 days ago
1/5/2023 0:13,1682871230,rad_001,31580.64,31 days ago
1/5/2023 0:17,1682871446,rad_001,0,31 days ago
1/5/2023 0:21,1682871662,rad_001,0,31 days ago
1/5/2023 0:24,1682871879,rad_001,12833.56,31 days ago
1/5/2023 0:28,1682872096,rad_001,16106.12,31 days ago
1/5/2023 0:31,1682872309,rad_001,9565.62,31 days ago
1/5/2023 0:35,1682872526,rad_001,25414,31 days ago
1/5/2023 0:39,1682872742,rad_001,19522.57,31 days ago
1/5/2023 0:42,1682872958,rad_001,0,31 days ago
1/5/2023 0:46,1682873175,rad_001,11831.86,31 days ago
1/5/2023 0:49,1682873392,rad_001,41297.76,31 days ago
1/5/2023 0:53,1682873608,rad_001,0,31 days ago
1/5/2023 0:57,1682873824,rad_001,0,31 days ago
1/5/2023 1:00,1682874041,rad_001,41297.76,31 days ago
1/5/2023 1:04,1682874258,rad_001,11799.36,31 days ago
1/5/2023 1:07,1682874474,rad_001,0,31 days ago
1/5/2023 1:11,1682874690,rad_001,12132.67,31 days ago
1/5/2023 1:15,1682874907,rad_001,30678.33,31 days ago
1/5/2023 1:18,1682875123,rad_001,18354.56,31 days ago
1/5/2023 1:22,1682875339,rad_001,54366.67,31 days ago
1/5/2023 1:25,1682875555,rad_001,19522.57,31 days ago
1/5/2023 1:29,1682875772,rad_001,13215.28,31 days ago
1/5/2023 1:33,1682875988,rad_001,0,31 days ago
1/5/2023 1:36,1682876205,rad_001,10956.54,31 days ago
1/5/2023 1:40,1682876421,rad_001,41297.76,31 days ago
1/5/2023 1:43,1682876638,rad_001,0,31 days ago
1/5/2023 1:47,1682876854,rad_001,32537.63,31 days ago
1/5/2023 1:51,1682877070,rad_001,0,31 days ago
1/5/2023 1:54,1682877286,rad_001,8488.07,31 days ago
1/5/2023 1:58,1682877503,rad_001,11831.86,31 days ago
1/5/2023 2:01,1682877719,rad_001,0,31 days ago
1/5/2023 2:05,1682877935,rad_001,12485.37,31 days ago
1/5/2023 2:09,1682878151,rad_001,4836.67,31 days ago
1/5/2023 2:12,1682878368,rad_001,32537.63,31 days ago
1/5/2023 2:16,1682878584,rad_001,6983.68,31 days ago
1/5/2023 2:20,1682878801,rad_001,41297.76,31 days ago
