Date Created,Timestamp,Device ID,Radiation(uSv/h),Last Seen
1/12/2023 0:01,1701360060,rad_001,37675.15,31 days ago
1/12/2023 0:04,1701360275,rad_001,0,31 days ago
1/12/2023 0:08,1701360491,rad_001,13506.18,31 days ago
1/12/2023 0:11,1701360707,rad_001,6182.77,31 days ago
1/12/2023 0:15,1701360922,rad_001,37025.58,31 days ago
1/12/2023 0:18,1701361137,rad_001,15017.36,31 days ago
1/12/2023 0:22,1701361353,rad_001,11214.01,31 days ago
1/12/2023 0:26,1701361568,rad_001,11272.88,31 days ago
1/12/2023 0:29,1701361784,rad_001,44739.24,31 days ago
1/12/2023 0:33,1701361999,rad_001,20648.88,31 days ago
1/12/2023 0:36,1701362215,rad_001,33554.43,31 days ago
1/12/2023 0:40,1701362430,rad_001,0,31 days ago
1/12/2023 0:44,1701362646,rad_001,0,31 days ago
1/12/2023 0:47,1701362862,rad_001,0,31 days ago
1/12/2023 0:51,1701363077,rad_001,17111.42,31 days ago
1/12/2023 0:54,1701363292,rad_001,0,31 days ago
1/12/2023 0:58,1701363508,rad_001,19004.28,31 days ago
1/12/2023 1:02,1701363723,rad_001,41297.76,31 days ago
1/12/2023 1:05,1701363939,rad_001,82595.52,31 days ago
1/12/2023 1:09,1701364154,rad_001,0,31 days ago
1/12/2023 1:12,1701364370,rad_001,0,31 days ago
1/12/2023 1:16,1701364585,rad_001,10956.54,31 days ago
1/12/2023 1:20,1701364801,rad_001,0,31 days ago
1/12/2023 1:23,1701365017,rad_001,0,31 days ago
1/12/2023 1:27,1701365232,rad_001,9586.98,31 days ago
1/12/2023 1:30,1701365448,rad_001,13379.96,31 days ago
1/12/2023 1:34,1701365663,rad_001,31580.64,31 days ago
1/12/2023 1:37,1701365879,rad_001,41297.76,31 days ago
1/12/2023 1:41,1701366094,rad_001,17388.53,31 days ago
1/12/2023 1:45,1701366310,rad_001,41297.76,31 days ago
1/12/2023 1:48,1701366525,rad_001,0,31 days ago
1/12/2023 1:52,1701366741,rad_001,20648.88,31 days ago
1/12/2023 1:55,1701366956,rad_001,82595.52,31 days ago
1/12/2023 1:59,1701367172,rad_001,0,31 days ago
1/12/2023 2:03,1701367388,rad_001,0,31 days ago
1/12/2023 2:06,1701367603,rad_001,12377.42,31 days ago
1/12/2023 2:10,1701367816,rad_001,0,31 days ago
1/12/2023 2:13,1701368032,rad_001,24403.22,31 days ago
1/12/2023 2:17,1701368247,rad_001,24970.74,31 days ago
