Date Created,Timestamp,Device ID,Radiation(uSv/h),Last Seen
1/11/2023 0:01,1698768103,rad_001,6753.09,30 days ago
1/11/2023 0:05,1698768319,rad_001,0,30 days ago
1/11/2023 0:08,1698768534,rad_001,0,30 days ago
1/11/2023 0:12,1698768750,rad_001,14913.08,30 days ago
1/11/2023 0:16,1698768966,rad_001,214748.36,30 days ago
1/11/2023 0:19,1698769181,rad_001,107374.18,30 days ago
1/11/2023 0:23,1698769397,rad_001,41297.76,30 days ago
1/11/2023 0:26,1698769612,rad_001,23342.21,30 days ago
1/11/2023 0:30,1698769828,rad_001,0,30 days ago
1/11/2023 0:34,1698770043,rad_001,13041.39,30 days ago
1/11/2023 0:37,1698770259,rad_001,97612.89,30 days ago
1/11/2023 0:41,1698770475,rad_001,6628.03,30 days ago
1/11/2023 0:44,1698770690,rad_001,27298.52,30 days ago
1/11/2023 0:48,1698770906,rad_001,12132.67,30 days ago
1/11/2023 0:52,1698771121,rad_001,33818.64,30 days ago
1/11/2023 0:55,1698771337,rad_001,20648.88,30 days ago
1/11/2023 0:59,1698771552,rad_001,20164.16,30 days ago
1/11/2023 1:02,1698771767,rad_001,0,30 days ago
1/11/2023 1:06,1698771983,rad_001,9118.82,30 days ago
1/11/2023 1:09,1698772198,rad_001,35791.39,30 days ago
1/11/2023 1:13,1698772414,rad_001,10631.1,30 days ago
1/11/2023 1:17,1698772629,rad_001,39768.21,30 days ago
1/11/2023 1:20,1698772845,rad_001,11671.1,30 days ago
1/11/2023 1:24,1698773060,rad_001,0,30 days ago
1/11/2023 1:27,1698773276,rad_001,0,30 days ago
1/11/2023 1:31,1698773491,rad_001,19884.1,30 days ago
1/11/2023 1:35,1698773707,rad_001,29826.16,30 days ago
1/11/2023 1:38,1698773922,rad_001,0,30 days ago
1/11/2023 1:42,1698774138,rad_001,6839.12,30 days ago
1/11/2023 1:45,1698774354,rad_001,7242.77,30 days ago
1/11/2023 1:49,1698774569,rad_001,23994.23,30 days ago
1/11/2023 1:53,1698774785,rad_001,14412.64,30 days ago
1/11/2023 1:56,1698775000,rad_001,0,30 days ago
1/11/2023 2:00,1698775216,rad_001,6648.55,30 days ago
1/11/2023 2:03,1698775431,rad_001,0,30 days ago
1/11/2023 2:07,1698775647,rad_001,15123.12,30 days ago
1/11/2023 2:11,1698775862,rad_001,37896.77,30 days ago
1/11/2023 2:14,1698776078,rad_001,23216.03,30 days ago
1/11/2023 2:18,1698776293,rad_001,0,30 days ago
1/11/2023 2:21,1698776509,rad_001,41297.76,30 days ago
1/11/2023 2:25,1698776723,rad_001,0,30 days ago
1/11/2023 2:28,1698776938,rad_001,19004.28,30 days ago
1/11/2023 2:32,1698777154,rad_001,0,30 days ago
1/11/2023 2:36,1698777370,rad_001,15339.16,30 days ago
1/11/2023 2:39,1698777585,rad_001,16976.15,30 days ago
1/11/2023 2:43,1698777801,rad_001,8641.78,30 days ago
1/11/2023 2:46,1698778016,rad_001,0,30 days ago
1/11/2023 2:50,1698778232,rad_001,7329.29,30 days ago
1/11/2023 2:54,1698778447,rad_001,0,30 days ago
1/11/2023 2:57,1698778663,rad_001,17895.69,30 days ago
1/11/2023 3:04,1698779068,rad_001,41297.76,30 days ago
1/11/2023 3:08,1698779283,rad_001,0,30 days ago
1/11/2023 3:11,1698779499,rad_001,71582.78,30 days ago
1/11/2023 3:15,1698779715,rad_001,0,30 days ago
1/11/2023 3:18,1698779930,rad_001,34268.35,30 days ago
1/11/2023 3:22,1698780145,rad_001,6638.28,30 days ago
1/11/2023 3:26,1698780361,rad_001,10818.55,30 days ago
1/11/2023 3:29,1698780576,rad_001,10226.11,30 days ago
1/11/2023 3:33,1698780792,rad_001,21053.76,30 days ago
1/11/2023 3:36,1698781007,rad_001,11930.46,30 days ago
1/11/2023 3:40,1698781223,rad_001,0,30 days ago
1/11/2023 3:43,1698781438,rad_001,34359.73,30 days ago
1/11/2023 3:47,1698781654,rad_001,14510.02,30 days ago
1/11/2023 3:51,1698781870,rad_001,51130.56,30 days ago
1/11/2023 3:54,1698782085,rad_001,10604.85,30 days ago
1/11/2023 3:58,1698782300,rad_001,56512.72,30 days ago
1/11/2023 4:01,1698782516,rad_001,11012.73,30 days ago
1/11/2023 4:05,1698782732,rad_001,14510.02,30 days ago
1/11/2023 4:09,1698782947,rad_001,82595.52,30 days ago
1/11/2023 4:12,1698783163,rad_001,0,30 days ago
1/11/2023 4:16,1698783379,rad_001,12558.38,30 days ago
1/11/2023 4:19,1698783594,rad_001,0,30 days ago
1/11/2023 4:23,1698783809,rad_001,3689.83,30 days ago
1/11/2023 4:27,1698784025,rad_001,12582.91,30 days ago
1/11/2023 4:30,1698784240,rad_001,0,30 days ago
1/11/2023 4:34,1698784456,rad_001,19434.24,30 days ago
1/11/2023 4:37,1698784671,rad_001,41297.76,30 days ago
1/11/2023 4:41,1698784887,rad_001,178956.97,30 days ago
1/11/2023 4:45,1698785103,rad_001,12936.64,30 days ago
1/11/2023 4:48,1698785318,rad_001,536870.91,30 days ago
1/11/2023 4:52,1698785534,rad_001,17602.32,30 days ago
1/11/2023 4:55,1698785743,rad_001,9042.03,30 days ago
1/11/2023 4:59,1698785958,rad_001,134217.72,30 days ago
1/11/2023 5:02,1698786173,rad_001,3841.65,30 days ago
1/11/2023 5:06,1698786389,rad_001,8323.58,30 days ago
1/11/2023 5:10,1698786605,rad_001,12782.64,30 days ago
1/11/2023 5:13,1698786821,rad_001,6894,30 days ago
1/11/2023 5:17,1698787036,rad_001,0,30 days ago
1/11/2023 5:20,1698787251,rad_001,17043.52,30 days ago
1/11/2023 5:28,1698787683,rad_001,0,30 days ago
1/11/2023 5:31,1698787899,rad_001,13256.07,30 days ago
1/11/2023 5:35,1698788115,rad_001,0,30 days ago
1/11/2023 5:38,1698788332,rad_001,0,30 days ago
1/11/2023 5:42,1698788548,rad_001,0,30 days ago
1/11/2023 5:46,1698788763,rad_001,14081.86,30 days ago
1/11/2023 5:49,1698788979,rad_001,8119.03,30 days ago
1/11/2023 5:53,1698789194,rad_001,0,30 days ago
1/11/2023 5:56,1698789410,rad_001,29826.16,30 days ago
1/11/2023 6:00,1698789626,rad_001,8259.55,30 days ago
1/11/2023 6:04,1698789842,rad_001,3452.54,30 days ago
1/11/2023 6:07,1698790058,rad_001,6334.76,30 days ago
1/11/2023 6:11,1698790273,rad_001,10657.48,30 days ago
1/11/2023 6:14,1698790489,rad_001,0,30 days ago
1/11/2023 6:18,1698790704,rad_001,12669.52,30 days ago
1/11/2023 6:22,1698790921,rad_001,30034.73,30 days ago
1/11/2023 6:25,1698791136,rad_001,0,30 days ago
1/11/2023 6:29,1698791352,rad_001,25414,30 days ago
1/11/2023 6:32,1698791568,rad_001,16268.81,30 days ago
1/11/2023 6:36,1698791783,rad_001,35013.32,30 days ago
1/11/2023 6:39,1698791999,rad_001,15339.16,30 days ago
1/11/2023 6:43,1698792215,rad_001,0,30 days ago
1/11/2023 6:47,1698792430,rad_001,8027.97,30 days ago
1/11/2023 6:50,1698792646,rad_001,214748.36,30 days ago
1/11/2023 6:54,1698792863,rad_001,18096.77,30 days ago
1/11/2023 6:57,1698793078,rad_001,5231.38,30 days ago
1/11/2023 7:01,1698793294,rad_001,35013.32,30 days ago
1/11/2023 7:05,1698793510,rad_001,20648.88,30 days ago
1/11/2023 7:08,1698793725,rad_001,27183.33,30 days ago
1/11/2023 7:12,1698793941,rad_001,0,30 days ago
1/11/2023 7:15,1698794156,rad_001,0,30 days ago
1/11/2023 7:19,1698794372,rad_001,12820.79,30 days ago
1/11/2023 7:23,1698794588,rad_001,7456.54,30 days ago
1/11/2023 7:26,1698794803,rad_001,15339.16,30 days ago
1/11/2023 7:30,1698795019,rad_001,0,30 days ago
1/11/2023 7:33,1698795235,rad_001,18512.79,30 days ago
1/11/2023 7:37,1698795451,rad_001,33554.43,30 days ago
1/11/2023 7:41,1698795666,rad_001,13765.92,30 days ago
