Date Created,Timestamp,Device ID,Radiation(uSv/h),Last Seen
1/3/2023 0:01,1677600081,rad_001,18199.01,37 days ago
1/3/2023 0:04,1677600296,rad_001,26030.1,37 days ago
1/3/2023 0:08,1677600512,rad_001,13094.41,37 days ago
1/3/2023 0:12,1677600727,rad_001,12449.18,37 days ago
1/3/2023 0:15,1677600943,rad_001,39403.37,37 days ago
1/3/2023 0:19,1677601159,rad_001,64424.5,37 days ago
1/3/2023 0:22,1677601375,rad_001,0,37 days ago
1/3/2023 0:26,1677601591,rad_001,8180.89,37 days ago
1/3/2023 0:30,1677601806,rad_001,17043.52,37 days ago
1/3/2023 0:33,1677602022,rad_001,14913.08,37 days ago
1/3/2023 0:37,1677602238,rad_001,41297.76,37 days ago
1/3/2023 0:40,1677602453,rad_001,5368.7,37 days ago
1/3/2023 0:44,1677602669,rad_001,0,37 days ago
1/3/2023 0:48,1677602885,rad_001,41297.76,37 days ago
1/3/2023 0:51,1677603101,rad_001,0,36 days ago
1/3/2023 0:55,1677603317,rad_001,9502.14,36 days ago
1/3/2023 0:58,1677603532,rad_001,26188.82,36 days ago
1/3/2023 1:02,1677603748,rad_001,41297.76,36 days ago
1/3/2023 1:06,1677603963,rad_001,10845.87,36 days ago
1/3/2023 1:09,1677604179,rad_001,22684.68,36 days ago
1/3/2023 1:13,1677604395,rad_001,0,36 days ago
1/3/2023 1:16,1677604610,rad_001,19701.68,36 days ago
1/3/2023 1:20,1677604826,rad_001,0,36 days ago
1/3/2023 1:24,1677605041,rad_001,14128.18,36 days ago
1/3/2023 1:27,1677605257,rad_001,20648.88,36 days ago
1/3/2023 1:31,1677605473,rad_001,8227.9,36 days ago
1/3/2023 1:34,1677605689,rad_001,15675.06,36 days ago
1/3/2023 1:38,1677605905,rad_001,0,36 days ago
1/3/2023 1:42,1677606120,rad_001,0,36 days ago
1/3/2023 1:45,1677606336,rad_001,16519.1,36 days ago
1/3/2023 1:49,1677606552,rad_001,0,36 days ago
1/3/2023 1:52,1677606768,rad_001,134217.72,36 days ago
1/3/2023 1:56,1677606983,rad_001,12782.64,36 days ago
1/3/2023 1:59,1677607197,rad_001,41297.76,36 days ago
1/3/2023 2:03,1677607412,rad_001,19259.94,36 days ago
1/3/2023 2:07,1677607628,rad_001,14316.55,36 days ago
1/3/2023 2:10,1677607843,rad_001,41297.76,36 days ago
1/3/2023 2:14,1677608059,rad_001,0,36 days ago
1/3/2023 2:17,1677608275,rad_001,15339.16,36 days ago
1/3/2023 2:21,1677608491,rad_001,0,36 days ago
1/3/2023 2:25,1677608707,rad_001,27709.46,36 days ago
1/3/2023 2:28,1677608922,rad_001,11864.55,36 days ago
1/3/2023 2:32,1677609138,rad_001,44739.24,36 days ago
1/3/2023 2:35,1677609353,rad_001,536870.91,36 days ago
1/3/2023 2:39,1677609569,rad_001,41297.76,36 days ago
1/3/2023 2:43,1677609785,rad_001,0,36 days ago
1/3/2023 2:46,1677610001,rad_001,82595.52,36 days ago
1/3/2023 2:50,1677610216,rad_001,4382.62,36 days ago
1/3/2023 2:53,1677610432,rad_001,41297.76,36 days ago
1/3/2023 2:57,1677610648,rad_001,7206.32,36 days ago
1/3/2023 3:01,1677610863,rad_001,82595.52,36 days ago
1/3/2023 3:04,1677611079,rad_001,0,36 days ago
1/3/2023 3:08,1677611295,rad_001,0,36 days ago
1/3/2023 3:11,1677611510,rad_001,0,36 days ago
1/3/2023 3:15,1677611726,rad_001,3696.18,36 days ago
1/3/2023 3:19,1677611941,rad_001,0,36 days ago
1/3/2023 3:22,1677612157,rad_001,10129.64,36 days ago
1/3/2023 3:26,1677612373,rad_001,23342.21,36 days ago
1/3/2023 3:29,1677612589,rad_001,15339.16,36 days ago
1/3/2023 3:33,1677612805,rad_001,7329.29,36 days ago
1/3/2023 3:37,1677613020,rad_001,0,36 days ago
1/3/2023 3:40,1677613236,rad_001,82595.52,36 days ago
1/3/2023 3:44,1677613452,rad_001,23216.03,36 days ago
1/3/2023 3:47,1677613662,rad_001,19611.72,36 days ago
1/3/2023 3:51,1677613878,rad_001,17318.41,36 days ago
1/3/2023 3:54,1677614094,rad_001,0,36 days ago
1/3/2023 3:58,1677614309,rad_001,14174.81,36 days ago
1/3/2023 4:02,1677614525,rad_001,0,36 days ago
1/3/2023 4:05,1677614741,rad_001,82595.52,36 days ago
1/3/2023 4:09,1677614956,rad_001,10011.57,36 days ago
1/3/2023 4:12,1677615172,rad_001,0,36 days ago
1/3/2023 4:16,1677615388,rad_001,0,36 days ago
1/3/2023 4:20,1677615603,rad_001,0,36 days ago
1/3/2023 4:23,1677615819,rad_001,15907.28,36 days ago
1/3/2023 4:27,1677616035,rad_001,41297.76,36 days ago
1/3/2023 4:30,1677616251,rad_001,4709.39,36 days ago
1/3/2023 4:34,1677616466,rad_001,41297.76,36 days ago
1/3/2023 4:38,1677616682,rad_001,0,36 days ago
1/3/2023 4:41,1677616898,rad_001,14861.47,36 days ago
1/3/2023 4:45,1677617114,rad_001,0,36 days ago
1/3/2023 4:48,1677617330,rad_001,0,36 days ago
1/3/2023 4:52,1677617545,rad_001,41297.76,36 days ago
1/3/2023 4:56,1677617761,rad_001,41297.76,36 days ago
1/3/2023 4:59,1677617977,rad_001,0,36 days ago
1/3/2023 5:03,1677618192,rad_001,0,36 days ago
1/3/2023 5:06,1677618408,rad_001,8729.6,36 days ago
1/3/2023 5:10,1677618623,rad_001,0,36 days ago
1/3/2023 5:13,1677618839,rad_001,13215.28,36 days ago
1/3/2023 5:17,1677619055,rad_001,9896.23,36 days ago
1/3/2023 5:21,1677619268,rad_001,41297.76,36 days ago
1/3/2023 5:24,1677619479,rad_001,0,36 days ago
1/3/2023 5:28,1677619694,rad_001,16187.06,36 days ago
1/3/2023 5:31,1677619910,rad_001,41698.71,36 days ago
1/3/2023 5:35,1677620126,rad_001,53024.28,36 days ago
1/3/2023 5:39,1677620342,rad_001,15505.29,36 days ago
1/3/2023 5:42,1677620558,rad_001,26188.82,36 days ago
1/3/2023 5:46,1677620773,rad_001,41297.76,36 days ago
1/3/2023 5:49,1677620989,rad_001,0,36 days ago
1/3/2023 5:53,1677621205,rad_001,0,36 days ago
1/3/2023 5:57,1677621420,rad_001,0,36 days ago
1/3/2023 6:00,1677621636,rad_001,0,36 days ago
1/3/2023 6:04,1677621852,rad_001,17895.69,36 days ago
1/3/2023 6:07,1677622068,rad_001,0,36 days ago
1/3/2023 6:11,1677622283,rad_001,0,36 days ago
1/3/2023 6:14,1677622499,rad_001,0,36 days ago
1/3/2023 6:18,1677622715,rad_001,41297.76,36 days ago
1/3/2023 6:22,1677622931,rad_001,0,36 days ago
1/3/2023 6:25,1677623147,rad_001,5156.02,36 days ago
1/3/2023 6:29,1677623363,rad_001,82595.52,36 days ago
1/3/2023 6:32,1677623578,rad_001,0,36 days ago
